split,scene,family,condition,degradation,true_siting,base_kernel,mode,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,lanczos4,algo6,0.002118075301181484,36.99965756833083,0.021304403183508146,1.1683351615266431e-07,-0.12387104908179584,0.12387104908179584,0.07679139762527801,1.1777098244115616,0.030975623965440763,1.2595029104323614e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,jinc2,plain,0.0029940901563855326,34.839123381609355,0.0314379466420481,0.0,0.0005483927970382007,0.0005483927970382007,0.07316858623916393,1.9316596849945744,0.04379472994644727,3.778508731297084e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,jinc2,algo6,0.0024656270657723903,35.96544771092092,0.02577158642249006,1.0047750991015207e-11,-0.1807881034795022,0.1807881034795022,0.0816018548755602,1.4600563668293314,0.036064090118521734,1.3659397761027018e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,jinc3,plain,0.002458816893087298,35.89767362135078,0.02524405019864519,5.994003177398726e-11,0.0009566589191841247,0.0009566589191841247,0.06262771354804228,1.498177362078095,0.03596050407560099,2.2263044402712868e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,jinc3,algo6,0.002276853174898572,36.623528226081255,0.02339202840938101,7.379899865814617e-11,-0.1371107032435694,0.1371107032435694,0.07110710123321083,1.269437761390552,0.033299530701090894,6.741001492454892e-09
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,jinc4,plain,0.0028007430498710453,35.63664960777214,0.026623560014134757,3.5964019064392364e-10,0.0010985569759308909,0.0010985569759308909,0.060517935127172046,1.590174690470554,0.0409666027075478,2.0311701865423294e-08
development,dev_00110_chevron_ridge,chevron,ridge,triangle,left,jinc4,algo6,0.0023775695390873463,36.481380204943946,0.02328493578867589,4.3794335353942144e-10,-0.1467188255248802,0.1467188255248802,0.07077778493373714,1.306317196535313,0.03477618792316034,9.135830970037552e-09
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,bilinear,plain,0.002814308968265236,35.602920417198824,0.02923824066710083,0.0,-0.0009505141575760979,0.0009505141575760979,0.09445480384795864,1.553084693037466,0.04116504335598577,0.0043815642046476045
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,bilinear,algo6,0.0025504305858311603,36.640008397671636,0.026275852119830405,8.24608529607455e-11,-0.17539321189337606,0.17539321189337606,0.094327597439474,1.0813585147777423,0.03730425129955014,0.008152058486649323
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,bicubic_catrom,plain,0.002613787252228828,36.70620277315045,0.026887075843920423,1.646272028752026e-09,-0.000442196295090479,0.000442196295090479,0.08293693916675642,1.1695545627809734,0.03823001245923695,0.0088456685909824
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,bicubic_catrom,algo6,0.002383909150581394,37.463198113867996,0.024393508422690502,1.5743786380404518e-09,-0.1364332678554743,0.1364332678554743,0.08541171883181826,0.8969725797261134,0.03486737741955689,0.009773783646302209
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,bicubic_sharp,plain,0.0025806653445221675,36.90329590558513,0.02647375155872093,2.3918844471197753e-09,-0.00030815096394648257,0.00030815096394648257,0.07567895579300117,1.1110739649122678,0.03774488280482945,0.009403297539046477
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,bicubic_sharp,algo6,0.0023536196583177475,37.62400429422901,0.024012188149840984,2.3166995517732134e-09,-0.13026542259899682,0.13026542259899682,0.08080860918174593,0.8654220401068906,0.03442368370347789,0.009949580760717038
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,bicubic_mitchell,plain,0.0027778935309759126,35.79132896760849,0.028681264566503592,5.602487362921238e-10,-0.0003139595377602502,0.0003139595377602502,0.07304101437559847,1.5224686127709346,0.04063150007277727,0.004873751213641039
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,bicubic_mitchell,algo6,0.0024956389060415882,36.80492350976913,0.02559136442405794,5.808639495323101e-10,-0.17501052221274843,0.17501052221274843,0.0795727050861788,1.0595058464724507,0.036502513280581864,0.008186644419939035
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,spline16,plain,0.0025894811811160412,36.897058170145854,0.02655124519229243,3.0997311807281914e-09,-0.0002802513217432417,0.0002802513217432417,0.07607070546802128,1.1090713611614926,0.03787350044807508,0.00954218283073888
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,spline16,algo6,0.0023571974494795236,37.617839772612236,0.024036304783943967,3.0243730482955775e-09,-0.12998847535872168,0.12998847535872168,0.08057176905757614,0.8664948705413587,0.034475684276826325,0.009999176454065102
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,spline36,plain,0.0025217937496551162,37.233017371678116,0.025248862717186665,1.0003333002151478e-07,-4.107227494042407e-05,4.107227494042407e-05,0.07009757379862497,1.0275933571373235,0.03686647194748124,0.009006004824879624
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,spline36,algo6,0.002329663517254822,37.87822360401488,0.023323020437558063,9.995450714736112e-08,-0.12114016710191884,0.12114016710191884,0.07602079249182704,0.8161594345260659,0.034056139489014946,0.009894382169780632
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,lanczos2,plain,0.0026084671332493037,36.71977237836376,0.026827276250439052,1.4380410513175385e-09,-0.0004032515844321812,0.0004032515844321812,0.07970346914591028,1.1688205129320075,0.038152257534897045,0.00879100342613778
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,lanczos2,algo6,0.00238311069629812,37.47684298468723,0.0243803890049267,1.3661476606059642e-09,-0.13651078679866632,0.13651078679866632,0.08446140755243034,0.894496464524656,0.03485575105462756,0.009765725294571547
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,lanczos3,plain,0.002501467579391239,37.40187083311716,0.024768028933327253,1.3400928028637454e-07,6.280558961012703e-05,6.280558961012703e-05,0.06876394507142673,0.9816340750113068,0.0365634842642716,0.009220630279742181
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,lanczos3,algo6,0.00232239213283573,38.01077179418469,0.023020784360769972,1.33927512381758e-07,-0.11586105719521435,0.11586105719521435,0.07448084622078942,0.7894241683281049,0.03394410974301752,0.010075117012352816
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,lanczos4,plain,0.0025344741999660963,37.4625976933949,0.02420431963357606,1.0241305322519371e-06,0.0001853191244479849,0.0001853191244479849,0.06631725673144398,0.9721193076987353,0.03696921716133753,0.009397785389973294
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,lanczos4,algo6,0.0023850729802917794,38.052575835020065,0.02276324227417111,1.0240446066572553e-06,-0.11518924349898121,0.11518924349898121,0.07301971072004754,0.7788000013960803,0.03478398404660679,0.01071527359696726
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,jinc2,plain,0.0028422098508236473,35.851099645795344,0.029176702632693854,0.0,-0.00010552688996382879,0.00010552688996382879,0.07128139270519059,1.4774925067251743,0.041572474697161285,0.006530945593979032
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,jinc2,algo6,0.002531288511467676,36.83350012480502,0.02586731182838689,8.8697388058617e-11,-0.17139926438752062,0.17139926438752062,0.07954865649858511,1.0501952041119373,0.037024002766147965,0.008853014514205
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,jinc3,plain,0.002847324005292205,36.81078356461426,0.027997109870614708,8.474099948736174e-08,0.00024950280870489073,0.00024950280870489073,0.05997402689259108,1.0898721835098726,0.04160718043290433,0.01223048211873642
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,jinc3,algo6,0.002515843163164473,37.55828267069562,0.024704154270260743,8.482727155621563e-08,-0.1287185833712541,0.1287185833712541,0.06818660705174737,0.8788515507730164,0.036757940359945805,0.011189038188950647
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,jinc4,plain,0.0030044271940396915,36.637149052009505,0.027408235119331777,2.3174966156061384e-06,0.0003764528760848931,0.0003764528760848931,0.05769903292619757,1.1592300094404286,0.04355756191181995,0.00963593254952381
development,dev_00110_chevron_ridge,chevron,ridge,bicubic,left,jinc4,algo6,0.0026721667425367835,37.40589127220269,0.024925832948351205,2.3174174462578127e-06,-0.13758558036072266,0.13758558036072266,0.06752102574380689,0.9044758815423062,0.03869726253850829,0.01059343561064452
development,dev_00111_straight_luma_only,straight,luma_only,box,left,bilinear,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,bilinear,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,bicubic_catrom,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,bicubic_catrom,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,bicubic_sharp,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,bicubic_sharp,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,bicubic_mitchell,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,bicubic_mitchell,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,spline16,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,spline16,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,spline36,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,spline36,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,lanczos2,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,lanczos2,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,lanczos3,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,lanczos3,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,lanczos4,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,lanczos4,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,jinc2,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,jinc2,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,jinc3,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,jinc3,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,jinc4,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,box,left,jinc4,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,bilinear,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,bilinear,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,bicubic_catrom,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,bicubic_catrom,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,bicubic_sharp,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,bicubic_sharp,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,bicubic_mitchell,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,bicubic_mitchell,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,spline16,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,spline16,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,spline36,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,spline36,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,lanczos2,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,lanczos2,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,lanczos3,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,lanczos3,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,lanczos4,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,lanczos4,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,jinc2,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,jinc2,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,jinc3,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,jinc3,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,jinc4,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,triangle,left,jinc4,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,bicubic,left,bilinear,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,bicubic,left,bilinear,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,bicubic,left,bicubic_catrom,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,bicubic,left,bicubic_catrom,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,bicubic,left,bicubic_sharp,plain,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
development,dev_00111_straight_luma_only,straight,luma_only,bicubic,left,bicubic_sharp,algo6,0.0,150.0,0.0,0.0,nan,nan,nan,nan,nan,nan
