study,scene,seed,family,condition,degradation,true_siting,observation,motion,base,bm,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,clean,,algo2_lanczos3,1,0.00263708681286372,38.47095807320923,0.026483250712717996,7.335641255070056e-07,-0.012644897064016598,0.012644897064016598,0.03720269158305741,0.7686585559317107,0.028690448341270287,0.006876554015824305
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,clean,,algo6_jinc3,0,0.0027237746697678393,39.002424411450235,0.026838506253701173,0.0,-0.006870987489583126,0.006870987489583126,0.01416401090700421,0.599616188194644,0.029643886766972997,0.011036531667092018
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,clean,,algo6_jinc3,1,0.002683700920223149,39.03220436636505,0.026563375583529187,5.101354049873493e-07,-0.005418942670830788,0.005418942670830788,0.019973625646838758,0.5975164952092256,0.029203580404143958,0.010768147107834617
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,clean,,algo6_lanczos4,0,0.0027259697608449087,39.01261228412235,0.025658153748465685,2.437494307135542e-07,-0.006787533517807766,0.006787533517807766,0.014093729643415464,0.6032601643273465,0.029623353698601324,0.010143340770376935
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,clean,,algo6_lanczos4,1,0.0026680974958806208,39.0513936129431,0.025447513624980968,1.2525976801823293e-06,-0.005369183580480806,0.005369183580480806,0.01888668658648146,0.601056202786225,0.028992418399346725,0.009684119473344513
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,q10,,algo2_lanczos3,0,0.002910533489101168,38.44756834605646,0.026682676514469893,0.00028550290569130866,-0.011785151776153177,0.011785151776153177,0.034014861890564525,0.774252152650158,0.02911237704878052,0.0070401074231735295
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,q10,,algo2_lanczos3,1,0.0028819576521944374,38.48143621389307,0.026468727251507777,0.000284956854773641,-0.011577899597822003,0.011577899597822003,0.03792183564075902,0.7707387214510493,0.028804668535788853,0.00682605424663052
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,q10,,algo6_jinc3,0,0.0029615434223046835,38.99946575476643,0.02682243358918597,0.00028550290569130866,-0.005797886771798065,0.005797886771798065,0.014119683569247877,0.6003464031221195,0.029690162633501348,0.01094809469456474
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,q10,,algo6_jinc3,1,0.002921795730909539,39.02333026118953,0.02654905967837554,0.0002855696206790439,-0.004514831010486849,0.004514831010486849,0.019941575386035738,0.5984881391764394,0.02925408828914875,0.0106873868166336
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,q10,,algo6_lanczos4,0,0.0029639578971318047,39.007785874339575,0.025653717632448683,0.0002855014470350441,-0.005732476414892707,0.005732476414892707,0.014057194914717828,0.6040455884075719,0.029692908238974355,0.01006841033674954
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,q10,,algo6_lanczos4,1,0.0029042832796184652,39.04667623906551,0.025456966073296002,0.000285034234929342,-0.0043316788250954575,0.0043316788250954575,0.01888277972858335,0.6017708815528857,0.029057164454743975,0.009624010373261712
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,q10_noise,,algo2_lanczos3,0,0.006555856657108273,37.63817882950681,0.027192661011186135,0.004355191306829164,-0.01643528592203758,0.01643528592203758,0.03472382997414405,0.782125256321033,0.03149156287933389,0.008378901618665882
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,q10_noise,,algo2_lanczos3,1,0.004977579691966002,38.11827054304386,0.026932045438695155,0.0025944143729118097,-0.016472924100345378,0.016472924100345378,0.03813568358315762,0.7767100256382591,0.030248697691907484,0.0076327851136392426
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,q10_noise,,algo6_jinc3,0,0.00632751797526893,38.064801149980426,0.02864570556456177,0.003942813231939605,-0.011468252890764015,0.011468252890764015,0.014989443681454396,0.5951447836217101,0.032919042921137245,0.013565020447242119
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,q10_noise,,algo6_jinc3,1,0.0048668143980785,38.51086637625119,0.02838025763671361,0.002313928395908858,-0.010229648254945291,0.010229648254945291,0.0184959857062622,0.5921584015396368,0.03172609569238765,0.012972214115073993
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,q10_noise,,algo6_lanczos4,0,0.0067686434236972825,37.923802971032956,0.027403765533162663,0.004457511746815206,-0.011503408124196585,0.011503408124196585,0.015701741499832642,0.5995254699106756,0.03296508775314405,0.012568268620054283
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,left,q10_noise,,algo6_lanczos4,1,0.005124382549186886,38.49139811771082,0.027011905471302573,0.0026416073593455145,-0.010225027711804304,0.010225027711804304,0.017822302729725358,0.5967477466082332,0.03138689007166596,0.011645239794493787
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,clean,,algo2_lanczos3,0,0.002507042425546891,38.83670176495524,0.024435904311011263,1.801665694940658e-11,0.003645407627043795,0.003645407627043795,0.03791935587788863,0.6708537813657052,0.027278089385834477,0.006707319679359595
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,clean,,algo2_lanczos3,1,0.0024569957413291634,38.853730936956225,0.024135585850704695,1.7002443893856946e-06,0.0045607678328963685,0.0045607678328963685,0.04019273537814827,0.6692923656681788,0.026719234041160063,0.006384235479691554
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,clean,,algo6_jinc3,0,0.002811035448538408,38.92344601302985,0.027570138861923017,1.3858966884158906e-11,0.0008467322641670145,0.0008467322641670145,0.014605434517087375,0.5903426136760499,0.030589408063817592,0.012096886639483273
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,clean,,algo6_jinc3,1,0.0027612288032852405,38.97673797719037,0.027286926442067334,4.58382557900179e-07,0.002460795468676074,0.002460795468676074,0.021108623268288614,0.5877692481132559,0.030047854940806116,0.011796926702594473
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,clean,,algo6_lanczos4,0,0.0029444043764478116,38.973087565669445,0.027212136995190338,1.9229524436273744e-07,0.0008304182156303833,0.0008304182156303833,0.013971194434480147,0.5903938742511303,0.0319721054817949,0.012237634942201632
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,clean,,algo6_lanczos4,1,0.0028884381895213024,39.03789998605545,0.026909754612580356,2.885418195676591e-06,0.0023056881633578656,0.0023056881633578656,0.01923279731755081,0.5861373164146124,0.031317034492357856,0.011851882118554343
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,q10,,algo2_lanczos3,0,0.0027390188755344502,38.85269581946651,0.02439006478223183,0.00028550290569130866,0.004918582541703827,0.004918582541703827,0.03850002194908184,0.6700609948133907,0.027299221915503342,0.0066332001338845915
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,q10,,algo2_lanczos3,1,0.0026926690277207788,38.871114116625236,0.02409892931236105,0.000285574341736113,0.006118032005015922,0.006118032005015922,0.04068605116464741,0.6689398022306863,0.026784003335272984,0.006339493781394724
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,q10,,algo6_jinc3,0,0.00304795828398809,38.9261855835911,0.027545262332350398,0.00028550290569130866,0.0019245862839930624,0.0019245862839930624,0.01460513311473156,0.5901761214370322,0.0306565495030511,0.012028160937396544
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,q10,,algo6_jinc3,1,0.0029997092331163944,38.979964740746794,0.02725601967236322,0.00028510526559936505,0.003543513850663871,0.003543513850663871,0.021112613514325307,0.5875407207201664,0.030130716994227397,0.011734529060222917
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,q10,,algo6_lanczos4,0,0.0031642064188279685,38.97428534960235,0.027193457005816008,0.0002855012232127289,0.0018940131662546886,0.0018940131662546886,0.0139658361233799,0.5902606428781474,0.031912890617691335,0.012106403231709487
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,q10,,algo6_lanczos4,1,0.003110222826862789,39.033091211770156,0.026914818906280266,0.0002842743477750836,0.0037332597209035,0.0037332597209035,0.019059180928229252,0.5859799486767274,0.03133677912964707,0.011749120850470803
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,q10_noise,,algo2_lanczos3,0,0.006300154277317,38.01977480923714,0.024655274568117204,0.004339365104983915,0.002404919089365079,0.002404919089365079,0.03895403848747874,0.6713192771292009,0.029076224991253445,0.0074646368988656574
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,q10_noise,,algo2_lanczos3,1,0.004789108079989743,38.5118278150121,0.024254846575255822,0.0026529423817659597,0.0033380815340314945,0.0033380815340314945,0.04102932427625147,0.6714463078622597,0.02783072677751382,0.0068433805357753525
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,q10_noise,,algo6_jinc3,0,0.006295250505381505,38.07778528584309,0.028791432831407553,0.0038710762705055197,-0.0010076211783995976,0.0010076211783995976,0.015255284713119007,0.5874045765833591,0.033310602219509225,0.013917598928812714
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,q10_noise,,algo6_jinc3,1,0.004877616096478864,38.52434407556022,0.028454534742812548,0.002279884157663522,-6.447346037784571e-05,6.447346037784571e-05,0.020988731297688797,0.5848229355625576,0.032179740900617274,0.013306136586747709
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,q10_noise,,algo6_lanczos4,0,0.006807761286476587,37.947712641882255,0.02816607406582859,0.004443742907218014,-0.0011614671615825603,0.0011614671615825603,0.01614054229081741,0.5899003378496301,0.03390390080000673,0.01345915449339719
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,bicubic,center,q10_noise,,algo6_lanczos4,1,0.005216897522216614,38.487529959758106,0.027852912074920477,0.002644941178178193,-9.043186157225727e-05,9.043186157225727e-05,0.019486978271077853,0.589029215067886,0.032762779033787194,0.012807702723269662
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,clean,,algo2_lanczos3,0,0.0029255515094835124,38.58040575867204,0.02758915489369786,3.171991834062196e-07,-0.011593366412660157,0.011593366412660157,0.032638536743971075,0.6654274068420722,0.031799610637660534,0.009543286836040872
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,clean,,algo2_lanczos3,1,0.002884095934238274,38.62027383100317,0.02736461112559141,1.565175591081026e-06,-0.010552947515845224,0.010552947515845224,0.03581160792794914,0.661932554561909,0.03135530590744955,0.009273326024413109
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,clean,,algo6_jinc3,0,0.003053374247277437,38.858950058969754,0.028986768706772637,2.5531751037176166e-07,-0.006280528996370887,0.006280528996370887,0.013990125215570413,0.5113615212855298,0.0331977640633427,0.014400751706922338
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,clean,,algo6_jinc3,1,0.0030158593465912952,38.91670012651274,0.028777013593569444,2.069168008996972e-06,-0.0049199073168916625,0.0049199073168916625,0.017041719508029275,0.5086041719580767,0.032780858200220836,0.014233924005003203
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,clean,,algo6_lanczos4,0,0.0031384545851858366,38.87933746083992,0.027966106919057848,1.6451071825854126e-06,-0.006157417618016919,0.006157417618016919,0.013913423477745336,0.5111844998072432,0.0339846089260564,0.013878107525496966
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,clean,,algo6_lanczos4,1,0.003067353433522351,38.95591864852667,0.027694537655655778,2.0479471589039477e-06,-0.00477681704443085,0.00477681704443085,0.0162346229127361,0.5094869539588738,0.0332842666788825,0.013441392608607808
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,q10,,algo2_lanczos3,0,0.0031605678649644945,38.57987642028425,0.027601864094744348,0.00028559475460843674,-0.010654632392822737,0.010654632392822737,0.03316051406459598,0.665379268000232,0.03184450690501502,0.009498760896912288
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,q10,,algo2_lanczos3,1,0.003119191681089598,38.61795449849633,0.027379062518808235,0.000285637233034885,-0.009367855993047448,0.009367855993047448,0.035719439860857044,0.6613534660287326,0.0313995313342838,0.009216046853301426
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,q10,,algo6_jinc3,0,0.0032860155998819963,38.850646471340546,0.02900507103306284,0.00028558040642002157,-0.005303341711682225,0.005303341711682225,0.01394865532312915,0.5123329655007944,0.03323745465881768,0.014361840650616657
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,q10,,algo6_jinc3,1,0.003246471291358438,38.908857581072255,0.02879352535814221,0.00028566166292876005,-0.003954841337461225,0.003954841337461225,0.01698993181406842,0.509509848871329,0.03280737577006221,0.014192131991010336
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,q10,,algo6_lanczos4,0,0.0033707866865595104,38.87195062945972,0.02798316955937437,0.00028572356608319317,-0.005178668810799113,0.005178668810799113,0.013886498754938742,0.5122436147655369,0.034023559075735864,0.01383647720684253
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,q10,,algo6_lanczos4,1,0.003300218552482386,38.94841034988119,0.027714501802392988,0.00028504210612958385,-0.0037199134771935655,0.0037199134771935655,0.016195697506331663,0.5105030529194619,0.03332546426515494,0.013402399185690143
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,q10_noise,,algo2_lanczos3,0,0.006580673805105161,37.81295867166582,0.027744826884838317,0.00420832464477003,-0.009061570839396436,0.009061570839396436,0.03277850076674766,0.6650257615030966,0.03370307319398437,0.010235606335170035
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,q10_noise,,algo2_lanczos3,1,0.0050372695863438255,38.2886967041235,0.027523169578422484,0.00244138818345077,-0.007950627670631573,0.007950627670631573,0.035524826801853655,0.6627937883680439,0.032653273681976965,0.009692944777530752
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,q10_noise,,algo6_jinc3,0,0.006497889897906349,37.96113210673786,0.03055456283808174,0.003814042772449154,-0.003612554450861235,0.003612554450861235,0.015530824434471624,0.5038016579737052,0.036441855664764135,0.016543408135129584
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,q10_noise,,algo6_jinc3,1,0.005103173940682188,38.38291923123655,0.030289731400519788,0.002211262627194325,-0.0027946495151121653,0.0027946495151121653,0.017701970678106894,0.5017976424882553,0.03539238568572771,0.016041010296681806
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,q10_noise,,algo6_lanczos4,0,0.006961840614838452,37.85019882006245,0.029393041101543747,0.004309413462968743,-0.0035075244851862563,0.0035075244851862563,0.015945792333752443,0.5035441166507253,0.036952437389464604,0.015721522116412718
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,left,q10_noise,,algo6_lanczos4,1,0.005373050671471627,38.38244504454003,0.029080699463769462,0.0024988197879533152,-0.0026099650349261914,0.0026099650349261914,0.01732171616592232,0.5016895774781458,0.03567433159887081,0.01507478911385295
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,center,clean,,algo2_lanczos3,0,0.0026897378016880946,39.0628228737549,0.024662312490742504,4.429713867249943e-07,0.003509249083629738,0.003509249083629738,0.037212391717279074,0.5600432038350367,0.029209686487558343,0.008741832027832666
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,center,clean,,algo2_lanczos3,1,0.0026312516333024494,39.07193032520075,0.024383787316580873,2.9062787126306265e-06,0.004188141085556313,0.004188141085556313,0.03990784979309389,0.5604989274153569,0.028546597852948167,0.00839346271130212
Recon,bm_holdout_03024_straight_coedge,3024,straight,coedge,lanczos,center,clean,,algo6_jinc3,0,0.0032015409348267504,38.77360042674761,0.02987085457337863,3.731145711970471e-07,0.000797730507618375,0.000797730507618375,0.014223456001830522,0.4942272485440051,0.03478991470876194,0.015881641845529277
